num_servers,num_mbs,mbs_per_client,num_mcs,mc_size,exp_mc_size,num_routing_layers,num_parallel_msgs_for_routing,num_per_rs_layer,down_degree,num_parallel_messages,min_good_mc_size,min_good_rs_layer_size,num_idle
2402,482,13,240,8,0,0,1,0,0,12,0,0,0
2403,483,13,240,8,0,0,1,0,0,12,0,0,0
2404,484,13,240,8,0,0,1,0,0,12,0,0,0
2405,485,13,240,8,0,0,1,0,0,12,0,0,0
2406,486,13,240,8,0,0,1,0,0,12,0,0,0
2407,487,13,240,8,0,0,1,0,0,12,0,0,0
2408,488,13,240,8,0,0,1,0,0,12,0,0,0
2409,489,13,240,8,0,0,1,0,0,12,0,0,0
2410,482,13,241,8,0,0,1,0,0,12,0,0,0
2411,483,13,241,8,0,0,1,0,0,12,0,0,0
2412,484,13,241,8,0,0,1,0,0,12,0,0,0
2413,485,13,241,8,0,0,1,0,0,12,0,0,0
2414,486,13,241,8,0,0,1,0,0,12,0,0,0
2415,487,13,241,8,0,0,1,0,0,12,0,0,0
2416,488,13,241,8,0,0,1,0,0,12,0,0,0
2417,489,13,241,8,0,0,1,0,0,12,0,0,0
2418,490,13,241,8,0,0,1,0,0,12,0,0,0
2419,491,13,241,8,0,0,1,0,0,12,0,0,0
2420,484,13,242,8,0,0,1,0,0,12,0,0,0
2421,485,13,242,8,0,0,1,0,0,12,0,0,0
2422,486,13,242,8,0,0,1,0,0,12,0,0,0
2423,487,13,242,8,0,0,1,0,0,12,0,0,0
2424,488,13,242,8,0,0,1,0,0,12,0,0,0
2425,489,13,242,8,0,0,1,0,0,12,0,0,0
2426,490,13,242,8,0,0,1,0,0,12,0,0,0
2427,491,13,242,8,0,0,1,0,0,12,0,0,0
2428,492,12,242,8,0,0,1,0,0,12,0,0,0
2429,493,13,242,8,0,0,1,0,0,12,0,0,0
2430,486,13,243,8,0,0,1,0,0,12,0,0,0
2431,487,13,243,8,0,0,1,0,0,12,0,0,0
2432,488,13,243,8,0,0,1,0,0,12,0,0,0
2433,489,13,243,8,0,0,1,0,0,12,0,0,0
2434,490,13,243,8,0,0,1,0,0,12,0,0,0
2435,491,13,243,8,0,0,1,0,0,12,0,0,0
2436,492,12,243,8,0,0,1,0,0,12,0,0,0
2437,493,13,243,8,0,0,1,0,0,12,0,0,0
2438,494,13,243,8,0,0,1,0,0,12,0,0,0
2439,495,13,243,8,0,0,1,0,0,12,0,0,0
2440,488,13,244,8,0,0,1,0,0,12,0,0,0
2441,489,13,244,8,0,0,1,0,0,12,0,0,0
2442,490,13,244,8,0,0,1,0,0,12,0,0,0
2443,491,13,244,8,0,0,1,0,0,12,0,0,0
2444,492,12,244,8,0,0,1,0,0,12,0,0,0
2445,493,13,244,8,0,0,1,0,0,12,0,0,0
2446,494,13,244,8,0,0,1,0,0,12,0,0,0
2447,495,13,244,8,0,0,1,0,0,12,0,0,0
2448,496,13,244,8,0,0,1,0,0,12,0,0,0
2449,497,13,244,8,0,0,1,0,0,12,0,0,0
2450,490,13,245,8,0,0,1,0,0,12,0,0,0
2451,491,13,245,8,0,0,1,0,0,12,0,0,0
2452,492,12,245,8,0,0,1,0,0,12,0,0,0
2453,493,13,245,8,0,0,1,0,0,12,0,0,0
2454,494,13,245,8,0,0,1,0,0,12,0,0,0
2455,495,13,245,8,0,0,1,0,0,12,0,0,0
2456,496,13,245,8,0,0,1,0,0,12,0,0,0
2457,497,13,245,8,0,0,1,0,0,12,0,0,0
2458,498,13,245,8,0,0,1,0,0,12,0,0,0
2459,499,13,245,8,0,0,1,0,0,12,0,0,0
2460,492,12,246,8,0,0,1,0,0,12,0,0,0
2461,493,13,246,8,0,0,1,0,0,12,0,0,0
2462,494,13,246,8,0,0,1,0,0,12,0,0,0
2463,495,13,246,8,0,0,1,0,0,12,0,0,0
2464,496,13,246,8,0,0,1,0,0,12,0,0,0
2465,497,13,246,8,0,0,1,0,0,12,0,0,0
2466,498,13,246,8,0,0,1,0,0,12,0,0,0
2467,499,13,246,8,0,0,1,0,0,12,0,0,0
2468,500,13,246,8,0,0,1,0,0,12,0,0,0
2469,501,13,246,8,0,0,1,0,0,12,0,0,0
2470,494,13,247,8,0,0,1,0,0,12,0,0,0
2471,495,13,247,8,0,0,1,0,0,12,0,0,0
2472,496,13,247,8,0,0,1,0,0,12,0,0,0
2473,497,13,247,8,0,0,1,0,0,12,0,0,0
2474,498,13,247,8,0,0,1,0,0,12,0,0,0
2475,499,13,247,8,0,0,1,0,0,12,0,0,0
2476,500,13,247,8,0,0,1,0,0,12,0,0,0
2477,501,13,247,8,0,0,1,0,0,12,0,0,0
2478,502,13,247,8,0,0,1,0,0,12,0,0,0
2479,503,13,247,8,0,0,1,0,0,12,0,0,0
2480,496,13,248,8,0,0,1,0,0,12,0,0,0
2481,497,13,248,8,0,0,1,0,0,12,0,0,0
2482,498,13,248,8,0,0,1,0,0,12,0,0,0
2483,499,13,248,8,0,0,1,0,0,12,0,0,0
2484,500,13,248,8,0,0,1,0,0,12,0,0,0
2485,501,13,248,8,0,0,1,0,0,12,0,0,0
2486,502,13,248,8,0,0,1,0,0,12,0,0,0
2487,503,13,248,8,0,0,1,0,0,12,0,0,0
2488,504,12,248,8,0,0,1,0,0,12,0,0,0
2489,505,13,248,8,0,0,1,0,0,12,0,0,0
2490,498,13,249,8,0,0,1,0,0,12,0,0,0
2491,499,13,249,8,0,0,1,0,0,12,0,0,0
2492,500,13,249,8,0,0,1,0,0,12,0,0,0
2493,501,13,249,8,0,0,1,0,0,12,0,0,0
2494,502,13,249,8,0,0,1,0,0,12,0,0,0
2495,503,13,249,8,0,0,1,0,0,12,0,0,0
2496,504,12,249,8,0,0,1,0,0,12,0,0,0
2497,505,13,249,8,0,0,1,0,0,12,0,0,0
2498,506,13,249,8,0,0,1,0,0,12,0,0,0
2499,507,13,249,8,0,0,1,0,0,12,0,0,0
2500,500,13,250,8,0,0,1,0,0,12,0,0,0
2501,501,13,250,8,0,0,1,0,0,12,0,0,0
2502,502,13,250,8,0,0,1,0,0,12,0,0,0
2503,503,13,250,8,0,0,1,0,0,12,0,0,0
2504,504,12,250,8,0,0,1,0,0,12,0,0,0
2505,505,13,250,8,0,0,1,0,0,12,0,0,0
2506,506,13,250,8,0,0,1,0,0,12,0,0,0
2507,507,13,250,8,0,0,1,0,0,12,0,0,0
2508,508,13,250,8,0,0,1,0,0,12,0,0,0
2509,509,13,250,8,0,0,1,0,0,12,0,0,0
2510,502,13,251,8,0,0,1,0,0,12,0,0,0
2511,503,13,251,8,0,0,1,0,0,12,0,0,0
2512,504,12,251,8,0,0,1,0,0,12,0,0,0
2513,505,13,251,8,0,0,1,0,0,12,0,0,0
2514,506,13,251,8,0,0,1,0,0,12,0,0,0
2515,507,13,251,8,0,0,1,0,0,12,0,0,0
2516,508,13,251,8,0,0,1,0,0,12,0,0,0
2517,509,13,251,8,0,0,1,0,0,12,0,0,0
2518,510,13,251,8,0,0,1,0,0,12,0,0,0
2519,511,13,251,8,0,0,1,0,0,12,0,0,0
2520,504,12,252,8,0,0,1,0,0,12,0,0,0
2521,505,13,252,8,0,0,1,0,0,12,0,0,0
2522,506,13,252,8,0,0,1,0,0,12,0,0,0
2523,507,13,252,8,0,0,1,0,0,12,0,0,0
2524,508,13,252,8,0,0,1,0,0,12,0,0,0
2525,509,13,252,8,0,0,1,0,0,12,0,0,0
2526,510,13,252,8,0,0,1,0,0,12,0,0,0
2527,511,13,252,8,0,0,1,0,0,12,0,0,0
2528,512,13,252,8,0,0,1,0,0,12,0,0,0
2529,513,13,252,8,0,0,1,0,0,12,0,0,0
2530,506,13,253,8,0,0,1,0,0,12,0,0,0
2531,507,13,253,8,0,0,1,0,0,12,0,0,0
2532,508,13,253,8,0,0,1,0,0,12,0,0,0
2533,509,13,253,8,0,0,1,0,0,12,0,0,0
2534,510,13,253,8,0,0,1,0,0,12,0,0,0
2535,511,13,253,8,0,0,1,0,0,12,0,0,0
2536,512,13,253,8,0,0,1,0,0,12,0,0,0
2537,513,13,253,8,0,0,1,0,0,12,0,0,0
2538,514,13,253,8,0,0,1,0,0,12,0,0,0
2539,515,13,253,8,0,0,1,0,0,12,0,0,0
2540,508,13,254,8,0,0,1,0,0,12,0,0,0
2541,509,13,254,8,0,0,1,0,0,12,0,0,0
2542,510,13,254,8,0,0,1,0,0,12,0,0,0
2543,511,13,254,8,0,0,1,0,0,12,0,0,0
2544,512,13,254,8,0,0,1,0,0,12,0,0,0
2545,513,13,254,8,0,0,1,0,0,12,0,0,0
2546,514,13,254,8,0,0,1,0,0,12,0,0,0
2547,515,13,254,8,0,0,1,0,0,12,0,0,0
2548,516,12,254,8,0,0,1,0,0,12,0,0,0
2549,517,13,254,8,0,0,1,0,0,12,0,0,0
2550,510,13,255,8,0,0,1,0,0,12,0,0,0
2551,511,13,255,8,0,0,1,0,0,12,0,0,0
2552,512,13,255,8,0,0,1,0,0,12,0,0,0
2553,513,13,255,8,0,0,1,0,0,12,0,0,0
2554,514,13,255,8,0,0,1,0,0,12,0,0,0
2555,515,13,255,8,0,0,1,0,0,12,0,0,0
2556,516,12,255,8,0,0,1,0,0,12,0,0,0
2557,517,13,255,8,0,0,1,0,0,12,0,0,0
2558,518,13,255,8,0,0,1,0,0,12,0,0,0
2559,519,13,255,8,0,0,1,0,0,12,0,0,0
2560,512,13,256,8,0,0,1,0,0,12,0,0,0
2561,513,13,256,8,0,0,1,0,0,12,0,0,0
2562,514,13,256,8,0,0,1,0,0,12,0,0,0
2563,515,13,256,8,0,0,1,0,0,12,0,0,0
2564,516,12,256,8,0,0,1,0,0,12,0,0,0
2565,517,13,256,8,0,0,1,0,0,12,0,0,0
2566,518,13,256,8,0,0,1,0,0,12,0,0,0
2567,519,13,256,8,0,0,1,0,0,12,0,0,0
2568,520,13,256,8,0,0,1,0,0,12,0,0,0
2569,521,13,256,8,0,0,1,0,0,12,0,0,0
2570,514,13,257,8,0,0,1,0,0,12,0,0,0
2571,515,13,257,8,0,0,1,0,0,12,0,0,0
2572,516,12,257,8,0,0,1,0,0,12,0,0,0
2573,517,13,257,8,0,0,1,0,0,12,0,0,0
2574,518,13,257,8,0,0,1,0,0,12,0,0,0
2575,519,13,257,8,0,0,1,0,0,12,0,0,0
2576,520,13,257,8,0,0,1,0,0,12,0,0,0
2577,521,13,257,8,0,0,1,0,0,12,0,0,0
2578,522,13,257,8,0,0,1,0,0,12,0,0,0
2579,523,13,257,8,0,0,1,0,0,12,0,0,0
2580,516,12,258,8,0,0,1,0,0,12,0,0,0
2581,517,13,258,8,0,0,1,0,0,12,0,0,0
2582,518,13,258,8,0,0,1,0,0,12,0,0,0
2583,519,13,258,8,0,0,1,0,0,12,0,0,0
2584,520,13,258,8,0,0,1,0,0,12,0,0,0
2585,521,13,258,8,0,0,1,0,0,12,0,0,0
2586,522,13,258,8,0,0,1,0,0,12,0,0,0
2587,523,13,258,8,0,0,1,0,0,12,0,0,0
2588,524,13,258,8,0,0,1,0,0,12,0,0,0
2589,525,13,258,8,0,0,1,0,0,12,0,0,0
2590,518,13,259,8,0,0,1,0,0,12,0,0,0
2591,519,13,259,8,0,0,1,0,0,12,0,0,0
2592,520,13,259,8,0,0,1,0,0,12,0,0,0
2593,521,13,259,8,0,0,1,0,0,12,0,0,0
2594,522,13,259,8,0,0,1,0,0,12,0,0,0
2595,523,13,259,8,0,0,1,0,0,12,0,0,0
2596,524,13,259,8,0,0,1,0,0,12,0,0,0
2597,525,13,259,8,0,0,1,0,0,12,0,0,0
2598,526,13,259,8,0,0,1,0,0,12,0,0,0
2599,527,13,259,8,0,0,1,0,0,12,0,0,0
2600,520,13,260,8,0,0,1,0,0,12,0,0,0
2601,521,13,260,8,0,0,1,0,0,12,0,0,0
2602,522,13,260,8,0,0,1,0,0,12,0,0,0
2603,523,13,260,8,0,0,1,0,0,12,0,0,0
2604,524,13,260,8,0,0,1,0,0,12,0,0,0
2605,525,13,260,8,0,0,1,0,0,12,0,0,0
2606,526,13,260,8,0,0,1,0,0,12,0,0,0
2607,527,13,260,8,0,0,1,0,0,12,0,0,0
2608,528,12,260,8,0,0,1,0,0,12,0,0,0
2609,529,13,260,8,0,0,1,0,0,12,0,0,0
2610,522,13,261,8,0,0,1,0,0,12,0,0,0
2611,523,13,261,8,0,0,1,0,0,12,0,0,0
2612,524,13,261,8,0,0,1,0,0,12,0,0,0
2613,525,13,261,8,0,0,1,0,0,12,0,0,0
2614,526,13,261,8,0,0,1,0,0,12,0,0,0
2615,527,13,261,8,0,0,1,0,0,12,0,0,0
2616,528,12,261,8,0,0,1,0,0,12,0,0,0
2617,529,13,261,8,0,0,1,0,0,12,0,0,0
2618,530,13,261,8,0,0,1,0,0,12,0,0,0
2619,531,13,261,8,0,0,1,0,0,12,0,0,0
2620,524,13,262,8,0,0,1,0,0,12,0,0,0
2621,525,13,262,8,0,0,1,0,0,12,0,0,0
2622,526,13,262,8,0,0,1,0,0,12,0,0,0
2623,527,13,262,8,0,0,1,0,0,12,0,0,0
2624,528,12,262,8,0,0,1,0,0,12,0,0,0
2625,529,13,262,8,0,0,1,0,0,12,0,0,0
2626,530,13,262,8,0,0,1,0,0,12,0,0,0
2627,531,13,262,8,0,0,1,0,0,12,0,0,0
2628,532,13,262,8,0,0,1,0,0,12,0,0,0
2629,533,13,262,8,0,0,1,0,0,12,0,0,0
2630,526,13,263,8,0,0,1,0,0,12,0,0,0
2631,527,13,263,8,0,0,1,0,0,12,0,0,0
2632,528,12,263,8,0,0,1,0,0,12,0,0,0
2633,529,13,263,8,0,0,1,0,0,12,0,0,0
2634,530,13,263,8,0,0,1,0,0,12,0,0,0
2635,531,13,263,8,0,0,1,0,0,12,0,0,0
2636,532,13,263,8,0,0,1,0,0,12,0,0,0
2637,533,13,263,8,0,0,1,0,0,12,0,0,0
2638,534,13,263,8,0,0,1,0,0,12,0,0,0
2639,535,13,263,8,0,0,1,0,0,12,0,0,0
2640,528,12,264,8,0,0,1,0,0,12,0,0,0
2641,529,13,264,8,0,0,1,0,0,12,0,0,0
2642,530,13,264,8,0,0,1,0,0,12,0,0,0
2643,531,13,264,8,0,0,1,0,0,12,0,0,0
2644,532,13,264,8,0,0,1,0,0,12,0,0,0
2645,533,13,264,8,0,0,1,0,0,12,0,0,0
2646,534,13,264,8,0,0,1,0,0,12,0,0,0
2647,535,13,264,8,0,0,1,0,0,12,0,0,0
2648,536,13,264,8,0,0,1,0,0,12,0,0,0
2649,537,13,264,8,0,0,1,0,0,12,0,0,0
2650,530,13,265,8,0,0,1,0,0,12,0,0,0
2651,531,13,265,8,0,0,1,0,0,12,0,0,0
2652,532,13,265,8,0,0,1,0,0,12,0,0,0
2653,533,13,265,8,0,0,1,0,0,12,0,0,0
2654,534,13,265,8,0,0,1,0,0,12,0,0,0
2655,535,13,265,8,0,0,1,0,0,12,0,0,0
2656,536,13,265,8,0,0,1,0,0,12,0,0,0
2657,537,13,265,8,0,0,1,0,0,12,0,0,0
2658,538,13,265,8,0,0,1,0,0,12,0,0,0
2659,539,13,265,8,0,0,1,0,0,12,0,0,0
2660,532,13,266,8,0,0,1,0,0,12,0,0,0
2661,533,13,266,8,0,0,1,0,0,12,0,0,0
2662,534,13,266,8,0,0,1,0,0,12,0,0,0
2663,535,13,266,8,0,0,1,0,0,12,0,0,0
2664,536,13,266,8,0,0,1,0,0,12,0,0,0
2665,537,13,266,8,0,0,1,0,0,12,0,0,0
2666,538,13,266,8,0,0,1,0,0,12,0,0,0
2667,539,13,266,8,0,0,1,0,0,12,0,0,0
2668,540,12,266,8,0,0,1,0,0,12,0,0,0
2669,541,13,266,8,0,0,1,0,0,12,0,0,0
2670,534,13,267,8,0,0,1,0,0,12,0,0,0
2671,535,13,267,8,0,0,1,0,0,12,0,0,0
2672,536,13,267,8,0,0,1,0,0,12,0,0,0
2673,537,13,267,8,0,0,1,0,0,12,0,0,0
2674,538,13,267,8,0,0,1,0,0,12,0,0,0
2675,539,13,267,8,0,0,1,0,0,12,0,0,0
2676,540,12,267,8,0,0,1,0,0,12,0,0,0
2677,541,13,267,8,0,0,1,0,0,12,0,0,0
2678,542,13,267,8,0,0,1,0,0,12,0,0,0
2679,543,13,267,8,0,0,1,0,0,12,0,0,0
2680,536,13,268,8,0,0,1,0,0,12,0,0,0
2681,537,13,268,8,0,0,1,0,0,12,0,0,0
2682,538,13,268,8,0,0,1,0,0,12,0,0,0
2683,539,13,268,8,0,0,1,0,0,12,0,0,0
2684,540,12,268,8,0,0,1,0,0,12,0,0,0
2685,541,13,268,8,0,0,1,0,0,12,0,0,0
2686,542,13,268,8,0,0,1,0,0,12,0,0,0
2687,543,13,268,8,0,0,1,0,0,12,0,0,0
2688,544,13,268,8,0,0,1,0,0,12,0,0,0
2689,545,13,268,8,0,0,1,0,0,12,0,0,0
2690,538,13,269,8,0,0,1,0,0,12,0,0,0
2691,539,13,269,8,0,0,1,0,0,12,0,0,0
2692,540,12,269,8,0,0,1,0,0,12,0,0,0
2693,541,13,269,8,0,0,1,0,0,12,0,0,0
2694,542,13,269,8,0,0,1,0,0,12,0,0,0
2695,543,13,269,8,0,0,1,0,0,12,0,0,0
2696,544,13,269,8,0,0,1,0,0,12,0,0,0
2697,545,13,269,8,0,0,1,0,0,12,0,0,0
2698,546,13,269,8,0,0,1,0,0,12,0,0,0
2699,547,13,269,8,0,0,1,0,0,12,0,0,0
2700,540,12,270,8,0,0,1,0,0,12,0,0,0
2701,541,13,270,8,0,0,1,0,0,12,0,0,0
2702,542,13,270,8,0,0,1,0,0,12,0,0,0
2703,543,13,270,8,0,0,1,0,0,12,0,0,0
2704,544,13,270,8,0,0,1,0,0,12,0,0,0
2705,545,13,270,8,0,0,1,0,0,12,0,0,0
2706,546,13,270,8,0,0,1,0,0,12,0,0,0
2707,547,13,270,8,0,0,1,0,0,12,0,0,0
2708,548,13,270,8,0,0,1,0,0,12,0,0,0
2709,549,13,270,8,0,0,1,0,0,12,0,0,0
2710,542,13,271,8,0,0,1,0,0,12,0,0,0
2711,543,13,271,8,0,0,1,0,0,12,0,0,0
2712,544,13,271,8,0,0,1,0,0,12,0,0,0
2713,545,13,271,8,0,0,1,0,0,12,0,0,0
2714,546,13,271,8,0,0,1,0,0,12,0,0,0
2715,547,13,271,8,0,0,1,0,0,12,0,0,0
2716,548,13,271,8,0,0,1,0,0,12,0,0,0
2717,549,13,271,8,0,0,1,0,0,12,0,0,0
2718,550,13,271,8,0,0,1,0,0,12,0,0,0
2719,551,13,271,8,0,0,1,0,0,12,0,0,0
2720,544,13,272,8,0,0,1,0,0,12,0,0,0
2721,545,13,272,8,0,0,1,0,0,12,0,0,0
2722,546,13,272,8,0,0,1,0,0,12,0,0,0
2723,547,13,272,8,0,0,1,0,0,12,0,0,0
2724,548,13,272,8,0,0,1,0,0,12,0,0,0
2725,549,13,272,8,0,0,1,0,0,12,0,0,0
2726,550,13,272,8,0,0,1,0,0,12,0,0,0
2727,551,13,272,8,0,0,1,0,0,12,0,0,0
2728,552,12,272,8,0,0,1,0,0,12,0,0,0
2729,553,13,272,8,0,0,1,0,0,12,0,0,0
2730,546,13,273,8,0,0,1,0,0,12,0,0,0
2731,547,13,273,8,0,0,1,0,0,12,0,0,0
2732,548,13,273,8,0,0,1,0,0,12,0,0,0
2733,549,13,273,8,0,0,1,0,0,12,0,0,0
2734,550,13,273,8,0,0,1,0,0,12,0,0,0
2735,551,13,273,8,0,0,1,0,0,12,0,0,0
2736,552,12,273,8,0,0,1,0,0,12,0,0,0
2737,553,13,273,8,0,0,1,0,0,12,0,0,0
2738,554,13,273,8,0,0,1,0,0,12,0,0,0
2739,555,13,273,8,0,0,1,0,0,12,0,0,0
2740,548,13,274,8,0,0,1,0,0,12,0,0,0
2741,549,13,274,8,0,0,1,0,0,12,0,0,0
2742,550,13,274,8,0,0,1,0,0,12,0,0,0
2743,551,13,274,8,0,0,1,0,0,12,0,0,0
2744,552,12,274,8,0,0,1,0,0,12,0,0,0
2745,553,13,274,8,0,0,1,0,0,12,0,0,0
2746,554,13,274,8,0,0,1,0,0,12,0,0,0
2747,555,13,274,8,0,0,1,0,0,12,0,0,0
2748,556,13,274,8,0,0,1,0,0,12,0,0,0
2749,557,13,274,8,0,0,1,0,0,12,0,0,0
2750,550,13,275,8,0,0,1,0,0,12,0,0,0
2751,551,13,275,8,0,0,1,0,0,12,0,0,0
2752,552,12,275,8,0,0,1,0,0,12,0,0,0
2753,553,13,275,8,0,0,1,0,0,12,0,0,0
2754,554,13,275,8,0,0,1,0,0,12,0,0,0
2755,555,13,275,8,0,0,1,0,0,12,0,0,0
2756,556,13,275,8,0,0,1,0,0,12,0,0,0
2757,557,13,275,8,0,0,1,0,0,12,0,0,0
2758,558,13,275,8,0,0,1,0,0,12,0,0,0
2759,559,13,275,8,0,0,1,0,0,12,0,0,0
2760,552,12,276,8,0,0,1,0,0,12,0,0,0
2761,553,13,276,8,0,0,1,0,0,12,0,0,0
2762,554,13,276,8,0,0,1,0,0,12,0,0,0
2763,555,13,276,8,0,0,1,0,0,12,0,0,0
2764,556,13,276,8,0,0,1,0,0,12,0,0,0
2765,557,13,276,8,0,0,1,0,0,12,0,0,0
2766,558,13,276,8,0,0,1,0,0,12,0,0,0
2767,559,13,276,8,0,0,1,0,0,12,0,0,0
2768,560,13,276,8,0,0,1,0,0,12,0,0,0
2769,561,13,276,8,0,0,1,0,0,12,0,0,0
2770,554,13,277,8,0,0,1,0,0,12,0,0,0
2771,555,13,277,8,0,0,1,0,0,12,0,0,0
2772,556,13,277,8,0,0,1,0,0,12,0,0,0
2773,557,13,277,8,0,0,1,0,0,12,0,0,0
2774,558,13,277,8,0,0,1,0,0,12,0,0,0
2775,559,13,277,8,0,0,1,0,0,12,0,0,0
2776,560,13,277,8,0,0,1,0,0,12,0,0,0
2777,561,13,277,8,0,0,1,0,0,12,0,0,0
2778,562,13,277,8,0,0,1,0,0,12,0,0,0
2779,563,13,277,8,0,0,1,0,0,12,0,0,0
2780,556,13,278,8,0,0,1,0,0,12,0,0,0
2781,557,13,278,8,0,0,1,0,0,12,0,0,0
2782,558,13,278,8,0,0,1,0,0,12,0,0,0
2783,559,13,278,8,0,0,1,0,0,12,0,0,0
2784,560,13,278,8,0,0,1,0,0,12,0,0,0
2785,561,13,278,8,0,0,1,0,0,12,0,0,0
2786,562,13,278,8,0,0,1,0,0,12,0,0,0
2787,563,13,278,8,0,0,1,0,0,12,0,0,0
2788,564,12,278,8,0,0,1,0,0,12,0,0,0
2789,565,13,278,8,0,0,1,0,0,12,0,0,0
2790,558,13,279,8,0,0,1,0,0,12,0,0,0
2791,559,13,279,8,0,0,1,0,0,12,0,0,0
2792,560,13,279,8,0,0,1,0,0,12,0,0,0
2793,561,13,279,8,0,0,1,0,0,12,0,0,0
2794,562,13,279,8,0,0,1,0,0,12,0,0,0
2795,563,13,279,8,0,0,1,0,0,12,0,0,0
2796,564,12,279,8,0,0,1,0,0,12,0,0,0
2797,565,13,279,8,0,0,1,0,0,12,0,0,0
2798,566,13,279,8,0,0,1,0,0,12,0,0,0
2799,567,13,279,8,0,0,1,0,0,12,0,0,0
2800,560,13,280,8,0,0,1,0,0,12,0,0,0
2801,561,13,280,8,0,0,1,0,0,12,0,0,0
2802,562,13,280,8,0,0,1,0,0,12,0,0,0
2803,563,13,280,8,0,0,1,0,0,12,0,0,0
2804,564,12,280,8,0,0,1,0,0,12,0,0,0
2805,565,13,280,8,0,0,1,0,0,12,0,0,0
2806,566,13,280,8,0,0,1,0,0,12,0,0,0
2807,567,13,280,8,0,0,1,0,0,12,0,0,0
2808,568,13,280,8,0,0,1,0,0,12,0,0,0
2809,569,13,280,8,0,0,1,0,0,12,0,0,0
2810,562,13,281,8,0,0,1,0,0,12,0,0,0
2811,563,13,281,8,0,0,1,0,0,12,0,0,0
2812,564,12,281,8,0,0,1,0,0,12,0,0,0
2813,565,13,281,8,0,0,1,0,0,12,0,0,0
2814,566,13,281,8,0,0,1,0,0,12,0,0,0
2815,567,13,281,8,0,0,1,0,0,12,0,0,0
2816,568,13,281,8,0,0,1,0,0,12,0,0,0
2817,569,13,281,8,0,0,1,0,0,12,0,0,0
2818,570,13,281,8,0,0,1,0,0,12,0,0,0
2819,571,13,281,8,0,0,1,0,0,12,0,0,0
2820,564,12,282,8,0,0,1,0,0,12,0,0,0
2821,565,13,282,8,0,0,1,0,0,12,0,0,0
2822,566,13,282,8,0,0,1,0,0,12,0,0,0
2823,567,13,282,8,0,0,1,0,0,12,0,0,0
2824,568,13,282,8,0,0,1,0,0,12,0,0,0
2825,569,13,282,8,0,0,1,0,0,12,0,0,0
2826,570,13,282,8,0,0,1,0,0,12,0,0,0
2827,571,13,282,8,0,0,1,0,0,12,0,0,0
2828,572,13,282,8,0,0,1,0,0,12,0,0,0
2829,573,13,282,8,0,0,1,0,0,12,0,0,0
2830,566,13,283,8,0,0,1,0,0,12,0,0,0
2831,567,13,283,8,0,0,1,0,0,12,0,0,0
2832,568,13,283,8,0,0,1,0,0,12,0,0,0
2833,569,13,283,8,0,0,1,0,0,12,0,0,0
2834,570,13,283,8,0,0,1,0,0,12,0,0,0
2835,571,13,283,8,0,0,1,0,0,12,0,0,0
2836,572,13,283,8,0,0,1,0,0,12,0,0,0
2837,573,13,283,8,0,0,1,0,0,12,0,0,0
2838,574,13,283,8,0,0,1,0,0,12,0,0,0
2839,575,13,283,8,0,0,1,0,0,12,0,0,0
2840,568,13,284,8,0,0,1,0,0,12,0,0,0
2841,569,13,284,8,0,0,1,0,0,12,0,0,0
2842,570,13,284,8,0,0,1,0,0,12,0,0,0
2843,571,13,284,8,0,0,1,0,0,12,0,0,0
2844,572,13,284,8,0,0,1,0,0,12,0,0,0
2845,573,13,284,8,0,0,1,0,0,12,0,0,0
2846,574,13,284,8,0,0,1,0,0,12,0,0,0
2847,575,13,284,8,0,0,1,0,0,12,0,0,0
2848,576,12,284,8,0,0,1,0,0,12,0,0,0
2849,577,13,284,8,0,0,1,0,0,12,0,0,0
2850,570,13,285,8,0,0,1,0,0,12,0,0,0
2851,571,13,285,8,0,0,1,0,0,12,0,0,0
2852,572,13,285,8,0,0,1,0,0,12,0,0,0
2853,573,13,285,8,0,0,1,0,0,12,0,0,0
2854,574,13,285,8,0,0,1,0,0,12,0,0,0
2855,575,13,285,8,0,0,1,0,0,12,0,0,0
2856,576,12,285,8,0,0,1,0,0,12,0,0,0
2857,577,13,285,8,0,0,1,0,0,12,0,0,0
2858,578,13,285,8,0,0,1,0,0,12,0,0,0
2859,579,13,285,8,0,0,1,0,0,12,0,0,0
2860,572,13,286,8,0,0,1,0,0,12,0,0,0
2861,573,13,286,8,0,0,1,0,0,12,0,0,0
2862,574,13,286,8,0,0,1,0,0,12,0,0,0
2863,575,13,286,8,0,0,1,0,0,12,0,0,0
2864,576,12,286,8,0,0,1,0,0,12,0,0,0
2865,577,13,286,8,0,0,1,0,0,12,0,0,0
2866,578,13,286,8,0,0,1,0,0,12,0,0,0
2867,579,13,286,8,0,0,1,0,0,12,0,0,0
2868,580,13,286,8,0,0,1,0,0,12,0,0,0
2869,581,13,286,8,0,0,1,0,0,12,0,0,0
2870,574,13,287,8,0,0,1,0,0,12,0,0,0
2871,575,13,287,8,0,0,1,0,0,12,0,0,0
2872,576,12,287,8,0,0,1,0,0,12,0,0,0
2873,577,13,287,8,0,0,1,0,0,12,0,0,0
2874,578,13,287,8,0,0,1,0,0,12,0,0,0
2875,579,13,287,8,0,0,1,0,0,12,0,0,0
2876,580,13,287,8,0,0,1,0,0,12,0,0,0
2877,581,13,287,8,0,0,1,0,0,12,0,0,0
2878,582,13,287,8,0,0,1,0,0,12,0,0,0
2879,583,13,287,8,0,0,1,0,0,12,0,0,0
