num_servers,num_mbs,mbs_per_client,num_mcs,mc_size,exp_mc_size,num_routing_layers,num_parallel_msgs_for_routing,num_per_rs_layer,down_degree,num_parallel_messages,min_good_mc_size,min_good_rs_layer_size,num_idle
30,12,20,1,14,18,0,1,1,12,6,1,0,0
31,13,20,1,14,18,0,1,1,13,6,1,0,0
32,14,20,1,14,18,0,1,1,14,6,1,0,0
33,15,20,1,14,18,0,1,1,15,6,1,0,0
34,16,20,1,14,18,0,1,1,16,6,1,0,0
35,17,20,1,14,18,0,1,1,17,6,1,0,0
36,18,20,1,14,18,0,1,1,18,6,1,0,0
37,19,20,1,14,18,0,1,1,19,6,1,0,0
38,20,20,1,14,18,0,1,1,20,6,1,0,0
39,3,20,2,14,18,0,1,1,3,6,1,0,0
40,4,20,2,14,18,0,1,2,4,6,1,0,0
41,5,20,2,14,18,0,1,2,5,6,1,0,0
42,6,20,2,14,18,0,1,2,6,6,1,0,0
43,7,20,2,14,18,0,1,2,7,6,1,0,0
44,8,20,2,14,18,0,1,2,8,6,1,0,0
45,9,20,2,14,18,0,1,2,9,6,1,0,0
46,10,20,2,14,18,0,1,2,10,6,1,0,0
47,11,20,2,14,18,0,1,2,11,6,1,0,0
48,12,20,2,14,18,0,1,2,12,6,1,0,0
49,13,20,2,14,18,0,1,2,13,6,1,0,0
50,14,20,2,14,18,0,1,2,14,6,1,0,0
51,15,20,2,14,18,0,1,2,15,6,1,0,0
52,16,20,2,14,18,0,1,2,16,6,1,0,0
53,17,20,2,14,18,0,1,2,17,6,1,0,0
54,18,20,2,14,18,0,1,2,18,6,1,0,0
55,19,20,2,14,18,0,1,2,19,6,1,0,0
56,20,20,2,14,18,0,1,2,20,6,1,0,0
57,15,20,2,14,18,1,3,6,15,6,1,1,0
58,16,20,2,14,18,1,3,6,15,6,1,1,0
59,5,20,3,14,18,0,1,2,5,6,1,0,0
60,6,20,3,14,18,0,1,3,6,6,1,0,0
61,7,20,3,14,18,0,1,3,7,6,1,0,0
62,8,20,3,14,18,0,1,3,8,6,1,0,0
63,9,20,3,14,18,0,1,3,9,6,1,0,0
64,10,20,3,14,18,0,1,3,10,6,1,0,0
65,11,20,3,14,18,0,1,3,11,6,1,0,0
66,12,20,3,14,18,0,1,3,12,6,1,0,0
67,13,20,3,14,18,0,1,3,13,6,1,0,0
68,14,20,3,14,18,0,1,3,14,6,1,0,0
69,15,20,3,14,18,0,1,3,15,6,1,0,0
70,16,20,3,14,18,0,1,3,16,6,1,0,0
71,17,20,3,14,18,0,1,3,17,6,1,0,0
72,18,20,3,14,18,0,1,3,18,6,1,0,0
73,19,20,3,14,18,0,1,3,19,6,1,0,0
74,20,20,3,14,18,0,1,3,20,6,1,0,0
75,12,20,3,14,18,1,3,9,13,6,1,1,0
76,13,20,3,14,18,1,3,9,14,6,1,1,0
77,14,20,3,14,18,1,3,9,14,6,1,1,0
78,15,20,3,14,18,1,3,9,15,6,1,1,0
79,7,20,4,14,18,0,1,3,7,6,1,0,0
80,8,20,4,14,18,0,1,4,8,6,1,0,0
81,9,20,4,14,18,0,1,4,9,6,1,0,0
82,10,20,4,14,18,0,1,4,10,6,1,0,0
83,11,20,4,14,18,0,1,4,11,6,1,0,0
84,12,20,4,14,18,0,1,4,12,6,1,0,0
85,13,20,4,14,18,0,1,4,13,6,1,0,0
86,14,20,4,14,18,0,1,4,14,6,1,0,0
87,15,20,4,14,18,0,1,4,15,6,1,0,0
88,16,20,4,14,18,0,1,4,16,6,1,0,0
89,17,20,4,14,18,0,1,4,17,6,1,0,0
90,18,20,4,14,18,0,1,4,18,6,1,0,0
91,19,20,4,14,18,0,1,4,19,6,1,0,0
92,20,20,4,14,18,0,1,4,20,6,1,0,0
93,28,20,3,14,18,1,3,11,20,6,1,2,0
94,29,20,3,14,18,1,3,11,20,6,1,2,0
95,27,20,3,14,18,1,4,14,20,6,1,4,0
96,28,20,3,14,18,1,4,14,20,6,1,4,0
97,29,20,3,14,18,1,4,14,20,6,1,4,0
98,15,20,4,14,18,1,3,11,15,6,1,2,0
99,9,20,5,14,18,0,1,4,9,6,1,0,0
100,10,20,5,14,18,0,1,5,10,6,1,0,0
101,11,20,5,14,18,0,1,5,11,6,1,0,0
102,12,20,5,14,18,0,1,5,12,6,1,0,0
103,13,20,5,14,18,0,1,5,13,6,1,0,0
104,14,20,5,14,18,0,1,5,14,6,1,0,0
105,15,20,5,14,18,0,1,5,15,6,1,0,0
106,16,20,5,14,18,0,1,5,16,6,1,0,0
107,17,20,5,14,18,0,1,5,17,6,1,0,0
108,18,20,5,14,18,0,1,5,18,6,1,0,0
109,19,20,5,14,18,0,1,5,19,6,1,0,0
110,20,20,5,14,18,0,1,5,20,6,1,0,0
111,26,20,4,14,18,1,3,13,19,6,1,3,0
112,27,20,4,14,18,1,3,13,20,6,1,3,0
113,28,20,4,14,18,1,3,13,20,6,1,3,0
114,29,20,4,14,18,1,3,13,20,6,1,3,0
115,26,20,4,14,18,1,4,17,19,6,1,6,0
116,27,20,4,14,18,1,4,17,20,6,1,6,0
117,28,20,4,14,18,1,4,17,20,6,1,6,0
118,29,20,4,14,18,1,4,17,20,6,1,6,0
119,11,20,6,14,18,0,1,5,11,6,2,0,0
120,12,20,6,14,18,0,1,6,12,6,2,0,0
121,13,20,6,14,18,0,1,6,13,6,2,0,0
122,14,20,6,14,18,0,1,6,14,6,2,0,0
123,15,20,6,14,18,0,1,6,15,6,2,0,0
124,16,20,6,14,18,0,1,6,16,6,2,0,0
125,17,20,6,14,18,0,1,6,17,6,2,0,0
126,18,20,6,14,18,0,1,6,18,6,2,0,0
127,19,20,6,14,18,0,1,6,19,6,2,0,0
128,20,20,6,14,18,0,1,6,20,6,2,0,0
129,24,20,5,14,18,1,3,15,18,6,1,5,0
130,25,20,5,14,18,1,3,15,19,6,1,5,0
131,26,20,5,14,18,1,3,15,19,6,1,5,0
132,27,20,5,14,18,1,3,15,20,6,1,5,0
133,28,20,5,14,18,1,3,15,20,6,1,5,0
134,28,20,5,14,18,1,3,16,20,6,1,5,0
135,29,20,5,14,18,1,3,16,20,6,1,5,0
136,26,20,5,14,18,1,4,20,19,6,1,8,0
137,27,20,5,14,18,1,4,20,20,6,1,8,0
138,28,20,5,14,18,1,4,20,20,6,1,8,0
139,13,20,7,14,18,0,1,6,13,6,3,0,0
140,14,20,7,14,18,0,1,7,14,6,3,0,0
141,15,20,7,14,18,0,1,7,15,6,3,0,0
142,16,20,7,14,18,0,1,7,16,6,3,0,0
143,17,20,7,14,18,0,1,7,17,6,3,0,0
144,18,20,7,14,18,0,1,7,18,6,3,0,0
145,19,20,7,14,18,0,1,7,19,6,3,0,0
146,20,20,7,14,18,0,1,7,20,6,3,0,0
147,39,20,4,14,18,2,4,18,10,6,1,6,0
148,23,20,6,14,18,1,3,17,18,6,2,6,0
149,24,20,6,14,18,1,3,17,18,6,2,6,0
150,24,20,6,14,18,1,3,18,18,6,2,6,0
151,25,20,6,14,18,1,3,18,19,6,2,6,0
152,26,20,6,14,18,1,3,18,19,6,2,6,0
153,27,20,6,14,18,1,3,18,20,6,2,6,0
154,28,20,6,14,18,1,3,18,20,6,2,6,0
155,29,20,6,14,18,1,3,18,20,6,2,6,0
156,26,20,5,14,18,2,4,20,9,6,1,7,0
157,27,20,5,14,18,2,4,20,9,6,1,7,0
158,28,20,5,14,18,2,4,20,9,6,1,7,0
159,15,20,8,14,18,0,1,7,15,6,3,0,0
160,16,20,8,14,18,0,1,8,16,6,3,0,0
161,17,20,8,14,18,0,1,8,17,6,3,0,0
162,18,20,8,14,18,0,1,8,18,6,3,0,0
163,19,20,8,14,18,0,1,8,19,6,3,0,0
164,20,20,8,14,18,0,1,8,20,6,3,0,0
165,33,20,5,14,18,2,4,21,9,6,1,8,0
166,34,20,5,14,18,2,4,21,9,6,1,8,0
167,35,20,5,14,18,2,4,21,9,6,1,8,0
168,36,20,5,14,18,2,4,21,9,6,1,8,0
169,37,20,5,14,18,2,4,21,10,6,1,8,0
170,38,20,5,14,18,2,4,21,10,6,1,8,0
171,37,20,5,14,18,2,4,22,10,6,1,8,0
172,38,20,5,14,18,2,4,22,10,6,1,8,0
173,27,20,7,14,18,1,3,20,20,6,3,8,0
174,28,20,7,14,18,1,3,20,20,6,3,8,0
175,28,20,7,14,18,1,3,21,20,6,3,8,0
176,29,20,7,14,18,1,3,21,20,6,3,8,0
177,43,20,5,14,18,2,4,22,10,6,1,8,0
178,44,20,5,14,18,2,4,22,10,6,1,8,0
179,17,20,9,14,18,0,1,8,17,6,4,0,0
180,18,20,9,14,18,0,1,9,18,6,4,0,0
181,19,20,9,14,18,0,1,9,19,6,4,0,0
182,20,20,9,14,18,0,1,9,20,6,4,0,0
183,29,20,6,14,18,2,4,23,9,6,2,9,0
184,30,20,6,14,18,2,4,23,9,6,2,9,0
185,31,20,6,14,18,2,4,23,9,6,2,9,0
186,30,20,6,14,18,2,4,24,9,6,2,10,0
187,31,20,6,14,18,2,4,24,9,6,2,10,0
188,32,20,6,14,18,2,4,24,9,6,2,10,0
189,33,20,6,14,18,2,4,24,9,6,2,10,0
190,34,20,6,14,18,2,4,24,9,6,2,10,0
191,35,20,6,14,18,2,4,24,9,6,2,10,0
192,36,20,6,14,18,2,4,24,9,6,2,10,0
193,37,20,6,14,18,2,4,24,10,6,2,10,0
194,36,20,6,14,18,2,4,25,9,6,2,10,0
195,37,20,6,14,18,2,4,25,10,6,2,10,0
196,38,20,6,14,18,2,4,25,10,6,2,10,0
197,39,20,6,14,18,2,4,25,10,6,2,10,0
198,40,20,6,14,18,2,4,25,10,6,2,10,0
199,19,20,10,14,18,0,1,9,19,6,4,0,0
200,20,20,10,14,18,0,1,10,20,6,4,0,0
201,43,20,6,14,18,2,4,25,10,6,2,10,0
202,42,20,6,14,18,2,4,26,10,6,2,11,0
203,43,20,6,14,18,2,4,26,10,6,2,11,0
204,44,20,6,14,18,2,4,26,10,6,2,11,0
205,45,20,6,14,18,2,4,26,10,6,2,11,0
206,46,20,6,14,18,2,4,26,10,6,2,11,0
207,47,20,6,14,18,2,4,26,10,6,2,11,0
208,48,20,6,14,18,2,4,26,10,6,2,11,0
209,49,20,6,14,18,2,4,26,10,6,2,11,0
210,48,20,6,14,18,2,4,27,10,6,2,12,0
211,49,20,6,14,18,2,4,27,10,6,2,12,0
212,50,20,6,14,18,2,4,27,11,6,2,12,0
213,51,20,6,14,18,2,4,27,11,6,2,12,0
214,34,20,7,14,18,2,4,27,9,6,3,12,0
215,35,20,7,14,18,2,4,27,9,6,3,12,0
216,36,20,7,14,18,2,4,27,9,6,3,12,0
217,35,20,7,14,18,2,4,28,9,6,3,12,0
218,36,20,7,14,18,2,4,28,9,6,3,12,0
219,37,20,7,14,18,2,4,28,10,6,3,12,0
220,38,20,7,14,18,2,4,28,10,6,3,12,0
221,39,20,7,14,18,2,4,28,10,6,3,12,0
222,40,20,7,14,18,2,4,28,10,6,3,12,0
223,41,20,7,14,18,2,4,28,10,6,3,12,0
224,42,20,7,14,18,2,4,28,10,6,3,12,0
225,41,20,7,14,18,2,4,29,10,6,3,13,0
226,42,20,7,14,18,2,4,29,10,6,3,13,0
227,43,20,7,14,18,2,4,29,10,6,3,13,0
228,44,20,7,14,18,2,4,29,10,6,3,13,0
229,45,20,7,14,18,2,4,29,10,6,3,13,0
230,46,20,7,14,18,2,4,29,10,6,3,13,0
231,47,20,7,14,18,2,4,29,10,6,3,13,0
232,48,20,7,14,18,2,4,29,10,6,3,13,0
233,47,20,7,14,18,2,4,30,10,6,3,14,0
234,48,20,7,14,18,2,4,30,10,6,3,14,0
235,49,20,7,14,18,2,4,30,10,6,3,14,0
236,50,20,7,14,18,2,4,30,11,6,3,14,0
237,51,20,7,14,18,2,4,30,11,6,3,14,0
238,52,20,7,14,18,2,4,30,11,6,3,14,0
239,53,20,7,14,18,2,4,30,11,6,3,14,0
240,54,20,7,14,18,2,4,30,11,6,3,14,0
241,53,20,7,14,18,2,4,31,11,6,3,14,0
242,54,20,7,14,18,2,4,31,11,6,3,14,0
243,55,20,7,14,18,2,4,31,11,6,3,14,0
244,56,20,7,14,18,2,4,31,11,6,3,14,0
245,39,20,8,14,18,2,4,31,10,6,3,14,0
246,40,20,8,14,18,2,4,31,10,6,3,14,0
247,41,20,8,14,18,2,4,31,10,6,3,14,0
248,40,20,8,14,18,2,4,32,10,6,3,15,0
249,41,20,8,14,18,2,4,32,10,6,3,15,0
250,42,20,8,14,18,2,4,32,10,6,3,15,0
251,43,20,8,14,18,2,4,32,10,6,3,15,0
252,44,20,8,14,18,2,4,32,10,6,3,15,0
253,45,20,8,14,18,2,4,32,10,6,3,15,0
254,46,20,8,14,18,2,4,32,10,6,3,15,0
255,47,20,8,14,18,2,4,32,10,6,3,15,0
256,46,20,8,14,18,2,4,33,10,6,3,16,0
257,47,20,8,14,18,2,4,33,10,6,3,16,0
258,48,20,8,14,18,2,4,33,10,6,3,16,0
259,49,20,8,14,18,2,4,33,10,6,3,16,0
260,50,20,8,14,18,2,4,33,11,6,3,16,0
261,51,20,8,14,18,2,4,33,11,6,3,16,0
262,52,20,8,14,18,2,4,33,11,6,3,16,0
263,53,20,8,14,18,2,4,33,11,6,3,16,0
264,52,20,8,14,18,2,4,34,11,6,3,17,0
265,53,20,8,14,18,2,4,34,11,6,3,17,0
266,54,20,8,14,18,2,4,34,11,6,3,17,0
267,55,20,8,14,18,2,4,34,11,6,3,17,0
268,56,20,8,14,18,2,4,34,11,6,3,17,0
269,57,20,8,14,18,2,4,34,11,6,3,17,0
270,58,20,8,14,18,2,4,34,11,6,3,17,0
271,59,20,8,14,18,2,4,34,11,6,3,17,0
272,58,20,8,14,18,2,4,35,11,6,3,17,0
273,59,20,8,14,18,2,4,35,11,6,3,17,0
274,60,20,8,14,18,2,4,35,11,6,3,17,0
275,61,20,8,14,18,2,4,35,11,6,3,17,0
276,44,20,9,14,18,2,4,35,10,6,4,17,0
277,45,20,9,14,18,2,4,35,10,6,4,17,0
278,46,20,9,14,18,2,4,35,10,6,4,17,0
279,45,20,9,14,18,2,4,36,10,6,4,18,0
280,46,20,9,14,18,2,4,36,10,6,4,18,0
281,47,20,9,14,18,2,4,36,10,6,4,18,0
282,48,20,9,14,18,2,4,36,10,6,4,18,0
283,49,20,9,14,18,2,4,36,10,6,4,18,0
284,50,20,9,14,18,2,4,36,11,6,4,18,0
285,51,20,9,14,18,2,4,36,11,6,4,18,0
286,52,20,9,14,18,2,4,36,11,6,4,18,0
287,51,20,9,14,18,2,4,37,11,6,4,19,0
288,52,20,9,14,18,2,4,37,11,6,4,19,0
289,53,20,9,14,18,2,4,37,11,6,4,19,0
290,54,20,9,14,18,2,4,37,11,6,4,19,0
291,55,20,9,14,18,2,4,37,11,6,4,19,0
292,56,20,9,14,18,2,4,37,11,6,4,19,0
293,57,20,9,14,18,2,4,37,11,6,4,19,0
294,58,20,9,14,18,2,4,37,11,6,4,19,0
295,57,20,9,14,18,2,4,38,11,6,4,19,0
296,58,20,9,14,18,2,4,38,11,6,4,19,0
297,59,20,9,14,18,2,4,38,11,6,4,19,0
298,60,20,9,14,18,2,4,38,11,6,4,19,0
299,61,20,9,14,18,2,4,38,11,6,4,19,0
300,62,20,9,14,18,2,4,38,11,6,4,19,0
301,63,20,9,14,18,2,4,38,11,6,4,19,0
302,64,20,9,14,18,2,4,38,11,6,4,19,0
303,63,20,9,14,18,2,4,39,11,6,4,20,0
304,64,20,9,14,18,2,4,39,11,6,4,20,0
305,65,20,9,14,18,2,4,39,11,6,4,20,0
306,66,20,9,14,18,2,4,39,12,6,4,20,0
307,49,20,10,14,18,2,4,39,10,6,4,20,0
308,50,20,10,14,18,2,4,39,11,6,4,20,0
309,51,20,10,14,18,2,4,39,11,6,4,20,0
310,50,20,10,14,18,2,4,40,11,6,4,21,0
311,51,20,10,14,18,2,4,40,11,6,4,21,0
312,52,20,10,14,18,2,4,40,11,6,4,21,0
313,53,20,10,14,18,2,4,40,11,6,4,21,0
314,54,20,10,14,18,2,4,40,11,6,4,21,0
315,55,20,10,14,18,2,4,40,11,6,4,21,0
316,56,20,10,14,18,2,4,40,11,6,4,21,0
317,57,20,10,14,18,2,4,40,11,6,4,21,0
318,56,20,10,14,18,2,4,41,11,6,4,22,0
319,57,20,10,14,18,2,4,41,11,6,4,22,0
320,58,20,10,14,18,2,4,41,11,6,4,22,0
321,59,20,10,14,18,2,4,41,11,6,4,22,0
322,60,20,10,14,18,2,4,41,11,6,4,22,0
323,61,20,10,14,18,2,4,41,11,6,4,22,0
324,62,20,10,14,18,2,4,41,11,6,4,22,0
325,63,20,10,14,18,2,4,41,11,6,4,22,0
326,62,20,10,14,18,2,4,42,11,6,4,22,0
327,63,20,10,14,18,2,4,42,11,6,4,22,0
328,64,20,10,14,18,2,4,42,11,6,4,22,0
329,65,20,10,14,18,2,4,42,11,6,4,22,0
330,66,20,10,14,18,2,4,42,12,6,4,22,0
331,67,20,10,14,18,2,4,42,12,6,4,22,0
332,68,20,10,14,18,2,4,42,12,6,4,22,0
333,69,20,10,14,18,2,4,42,12,6,4,22,0
334,68,20,10,14,18,2,4,43,12,6,4,23,0
335,69,20,10,14,18,2,4,43,12,6,4,23,0
336,70,20,10,14,18,2,4,43,12,6,4,23,0
337,71,20,10,14,18,2,4,43,12,6,4,23,0
338,54,20,11,14,18,2,4,43,11,6,5,23,0
339,55,20,11,14,18,2,4,43,11,6,5,23,0
340,56,20,11,14,18,2,4,43,11,6,5,23,0
341,55,20,11,14,18,2,4,44,11,6,5,24,0
342,56,20,11,14,18,2,4,44,11,6,5,24,0
343,57,20,11,14,18,2,4,44,11,6,5,24,0
344,58,20,11,14,18,2,4,44,11,6,5,24,0
345,59,20,11,14,18,2,4,44,11,6,5,24,0
346,60,20,11,14,18,2,4,44,11,6,5,24,0
347,61,20,11,14,18,2,4,44,11,6,5,24,0
348,62,20,11,14,18,2,4,44,11,6,5,24,0
349,61,20,11,14,18,2,4,45,11,6,5,25,0
350,62,20,11,14,18,2,4,45,11,6,5,25,0
351,63,20,11,14,18,2,4,45,11,6,5,25,0
352,64,20,11,14,18,2,4,45,11,6,5,25,0
353,65,20,11,14,18,2,4,45,11,6,5,25,0
354,66,20,11,14,18,2,4,45,12,6,5,25,0
355,67,20,11,14,18,2,4,45,12,6,5,25,0
356,68,20,11,14,18,2,4,45,12,6,5,25,0
357,67,20,11,14,18,2,4,46,12,6,5,25,0
358,68,20,11,14,18,2,4,46,12,6,5,25,0
359,69,20,11,14,18,2,4,46,12,6,5,25,0
360,70,20,11,14,18,2,4,46,12,6,5,25,0
361,71,20,11,14,18,2,4,46,12,6,5,25,0
362,72,20,11,14,18,2,4,46,12,6,5,25,0
363,73,20,11,14,18,2,4,46,12,6,5,25,0
364,74,20,11,14,18,2,4,46,12,6,5,25,0
365,73,20,11,14,18,2,4,47,12,6,5,26,0
366,74,20,11,14,18,2,4,47,12,6,5,26,0
367,75,20,11,14,18,2,4,47,12,6,5,26,0
368,76,20,11,14,18,2,4,47,12,6,5,26,0
369,59,20,12,14,18,2,4,47,11,6,6,26,0
370,60,20,12,14,18,2,4,47,11,6,6,26,0
371,61,20,12,14,18,2,4,47,11,6,6,26,0
372,60,20,12,14,18,2,4,48,11,6,6,27,0
373,61,20,12,14,18,2,4,48,11,6,6,27,0
374,62,20,12,14,18,2,4,48,11,6,6,27,0
375,63,20,12,14,18,2,4,48,11,6,6,27,0
376,64,20,12,14,18,2,4,48,11,6,6,27,0
377,65,20,12,14,18,2,4,48,11,6,6,27,0
378,66,20,12,14,18,2,4,48,12,6,6,27,0
379,67,20,12,14,18,2,4,48,12,6,6,27,0
380,66,20,12,14,18,2,4,49,12,6,6,28,0
381,67,20,12,14,18,2,4,49,12,6,6,28,0
382,68,20,12,14,18,2,4,49,12,6,6,28,0
383,69,20,12,14,18,2,4,49,12,6,6,28,0
384,70,20,12,14,18,2,4,49,12,6,6,28,0
385,71,20,12,14,18,2,4,49,12,6,6,28,0
386,72,20,12,14,18,2,4,49,12,6,6,28,0
387,73,20,12,14,18,2,4,49,12,6,6,28,0
388,72,20,12,14,18,2,4,50,12,6,6,28,0
389,73,20,12,14,18,2,4,50,12,6,6,28,0
390,74,20,12,14,18,2,4,50,12,6,6,28,0
391,75,20,12,14,18,2,4,50,12,6,6,28,0
392,76,20,12,14,18,2,4,50,12,6,6,28,0
393,77,20,12,14,18,2,4,50,12,6,6,28,0
394,78,20,12,14,18,2,4,50,12,6,6,28,0
395,79,20,12,14,18,2,4,50,12,6,6,28,0
396,78,20,12,14,18,2,4,51,12,6,6,29,0
397,79,20,12,14,18,2,4,51,12,6,6,29,0
398,80,20,12,14,18,2,4,51,12,6,6,29,0
399,81,20,12,14,18,2,4,51,12,6,6,29,0
400,64,20,13,14,18,2,4,51,11,6,7,29,0
401,65,20,13,14,18,2,4,51,11,6,7,29,0
402,66,20,13,14,18,2,4,51,12,6,7,29,0
403,65,20,13,14,18,2,4,52,11,6,7,30,0
404,66,20,13,14,18,2,4,52,12,6,7,30,0
405,67,20,13,14,18,2,4,52,12,6,7,30,0
406,68,20,13,14,18,2,4,52,12,6,7,30,0
407,69,20,13,14,18,2,4,52,12,6,7,30,0
408,70,20,13,14,18,2,4,52,12,6,7,30,0
409,71,20,13,14,18,2,4,52,12,6,7,30,0
410,72,20,13,14,18,2,4,52,12,6,7,30,0
411,71,20,13,14,18,2,4,53,12,6,7,31,0
412,72,20,13,14,18,2,4,53,12,6,7,31,0
413,73,20,13,14,18,2,4,53,12,6,7,31,0
414,74,20,13,14,18,2,4,53,12,6,7,31,0
415,75,20,13,14,18,2,4,53,12,6,7,31,0
416,76,20,13,14,18,2,4,53,12,6,7,31,0
417,77,20,13,14,18,2,4,53,12,6,7,31,0
418,78,20,13,14,18,2,4,53,12,6,7,31,0
419,77,20,13,14,18,2,4,54,12,6,7,32,0
420,78,20,13,14,18,2,4,54,12,6,7,32,0
421,79,20,13,14,18,2,4,54,12,6,7,32,0
422,80,20,13,14,18,2,4,54,12,6,7,32,0
423,81,20,13,14,18,2,4,54,12,6,7,32,0
424,82,20,13,14,18,2,4,54,12,6,7,32,0
425,83,20,13,14,18,2,4,54,12,6,7,32,0
426,84,20,13,14,18,2,4,54,12,6,7,32,0
427,83,20,13,14,18,2,4,55,12,6,7,32,0
428,84,20,13,14,18,2,4,55,12,6,7,32,0
429,85,20,13,14,18,2,4,55,12,6,7,32,0
430,86,20,13,14,18,2,4,55,13,6,7,32,0
431,69,20,14,14,18,2,4,55,12,6,7,32,0
432,70,20,14,14,18,2,4,55,12,6,7,32,0
433,71,20,14,14,18,2,4,55,12,6,7,32,0
434,70,20,14,14,18,2,4,56,12,6,7,33,0
435,71,20,14,14,18,2,4,56,12,6,7,33,0
436,72,20,14,14,18,2,4,56,12,6,7,33,0
437,73,20,14,14,18,2,4,56,12,6,7,33,0
438,74,20,14,14,18,2,4,56,12,6,7,33,0
439,75,20,14,14,18,2,4,56,12,6,7,33,0
440,76,20,14,14,18,2,4,56,12,6,7,33,0
441,77,20,14,14,18,2,4,56,12,6,7,33,0
442,76,20,14,14,18,2,4,57,12,6,7,34,0
443,77,20,14,14,18,2,4,57,12,6,7,34,0
444,78,20,14,14,18,2,4,57,12,6,7,34,0
445,79,20,14,14,18,2,4,57,12,6,7,34,0
446,80,20,14,14,18,2,4,57,12,6,7,34,0
447,81,20,14,14,18,2,4,57,12,6,7,34,0
448,82,20,14,14,18,2,4,57,12,6,7,34,0
449,83,20,14,14,18,2,4,57,12,6,7,34,0
450,82,20,14,14,18,2,4,58,12,6,7,35,0
451,83,20,14,14,18,2,4,58,12,6,7,35,0
452,84,20,14,14,18,2,4,58,12,6,7,35,0
453,85,20,14,14,18,2,4,58,12,6,7,35,0
454,86,20,14,14,18,2,4,58,13,6,7,35,0
455,87,20,14,14,18,2,4,58,13,6,7,35,0
456,88,20,14,14,18,2,4,58,13,6,7,35,0
457,89,20,14,14,18,2,4,58,13,6,7,35,0
458,88,20,14,14,18,2,4,59,13,6,7,35,0
459,89,20,14,14,18,2,4,59,13,6,7,35,0
460,90,20,14,14,18,2,4,59,13,6,7,35,0
461,91,20,14,14,18,2,4,59,13,6,7,35,0
462,74,20,15,14,18,2,4,59,12,6,8,35,0
463,75,20,15,14,18,2,4,59,12,6,8,35,0
464,76,20,15,14,18,2,4,59,12,6,8,35,0
465,75,20,15,14,18,2,4,60,12,6,8,36,0
466,76,20,15,14,18,2,4,60,12,6,8,36,0
467,77,20,15,14,18,2,4,60,12,6,8,36,0
468,78,20,15,14,18,2,4,60,12,6,8,36,0
469,79,20,15,14,18,2,4,60,12,6,8,36,0
470,80,20,15,14,18,2,4,60,12,6,8,36,0
471,81,20,15,14,18,2,4,60,12,6,8,36,0
472,82,20,15,14,18,2,4,60,12,6,8,36,0
473,81,20,15,14,18,2,4,61,12,6,8,37,0
474,82,20,15,14,18,2,4,61,12,6,8,37,0
475,83,20,15,14,18,2,4,61,12,6,8,37,0
476,84,20,15,14,18,2,4,61,12,6,8,37,0
477,85,20,15,14,18,2,4,61,12,6,8,37,0
478,86,20,15,14,18,2,4,61,13,6,8,37,0
479,87,20,15,14,18,2,4,61,13,6,8,37,0
480,88,20,15,14,18,2,4,61,13,6,8,37,0
481,87,20,15,14,18,2,4,62,13,6,8,38,0
482,88,20,15,14,18,2,4,62,13,6,8,38,0
483,89,20,15,14,18,2,4,62,13,6,8,38,0
484,90,20,15,14,18,2,4,62,13,6,8,38,0
485,91,20,15,14,18,2,4,62,13,6,8,38,0
486,92,20,15,14,18,2,4,62,13,6,8,38,0
487,93,20,15,14,18,2,4,62,13,6,8,38,0
488,94,20,15,14,18,2,4,62,13,6,8,38,0
489,93,20,15,14,18,2,4,63,13,6,8,39,0
490,94,20,15,14,18,2,4,63,13,6,8,39,0
491,95,20,15,14,18,2,4,63,13,6,8,39,0
492,96,20,15,14,18,2,4,63,13,6,8,39,0
493,79,20,16,14,18,2,4,63,12,6,9,39,0
494,80,20,16,14,18,2,4,63,12,6,9,39,0
495,81,20,16,14,18,2,4,63,12,6,9,39,0
496,80,20,16,14,18,2,4,64,12,6,9,39,0
497,81,20,16,14,18,2,4,64,12,6,9,39,0
498,82,20,16,14,18,2,4,64,12,6,9,39,0
499,83,20,16,14,18,2,4,64,12,6,9,39,0
500,84,20,16,14,18,2,4,64,12,6,9,39,0
501,85,20,16,14,18,2,4,64,12,6,9,39,0
502,86,20,16,14,18,2,4,64,13,6,9,39,0
503,87,20,16,14,18,2,4,64,13,6,9,39,0
504,86,20,16,14,18,2,4,65,13,6,9,40,0
505,87,20,16,14,18,2,4,65,13,6,9,40,0
506,88,20,16,14,18,2,4,65,13,6,9,40,0
507,89,20,16,14,18,2,4,65,13,6,9,40,0
508,90,20,16,14,18,2,4,65,13,6,9,40,0
509,91,20,16,14,18,2,4,65,13,6,9,40,0
510,92,20,16,14,18,2,4,65,13,6,9,40,0
511,93,20,16,14,18,2,4,65,13,6,9,40,0
512,92,20,16,14,18,2,4,66,13,6,9,41,0
513,93,20,16,14,18,2,4,66,13,6,9,41,0
514,94,20,16,14,18,2,4,66,13,6,9,41,0
515,95,20,16,14,18,2,4,66,13,6,9,41,0
516,96,20,16,14,18,2,4,66,13,6,9,41,0
517,97,20,16,14,18,2,4,66,13,6,9,41,0
518,98,20,16,14,18,2,4,66,13,6,9,41,0
519,99,20,16,14,18,2,4,66,13,6,9,41,0
520,98,20,16,14,18,2,4,67,13,6,9,42,0
521,99,20,16,14,18,2,4,67,13,6,9,42,0
522,100,20,16,14,18,2,4,67,13,6,9,42,0
523,101,20,16,14,18,2,4,67,13,6,9,42,0
524,84,20,17,14,18,2,4,67,12,6,9,42,0
525,85,20,17,14,18,2,4,67,12,6,9,42,0
